"StudyID","Author_Year","Location","Crop types","Cropping system","Organic fertilizer type","Substitution_ratio(%)","Year","Equal N?","P/K balanced?","Duration(years)","Soil depth(cm)","Indicator","Unit","Mean_E","SD_E","n_E","Mean_C","SD_C","n_C","DataType","Converted?","Notes","Mean_E_std","Mean_C_std","SD_E_std","SD_C_std","Depth_raw_norm","Depth_low_cm","Depth_high_cm","Depth_mid_cm","Soil_layer","Soil_layer_export"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",119.95,11.85,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",119.95,113.51,11.85,6.28,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",126.39,18.39,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",126.39,113.51,18.39,6.28,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",75,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",107.69,9.6,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",107.69,113.51,9.6,6.28,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",100,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",140.88,25.45,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",140.88,113.51,25.45,6.28,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",11220.9721234711,1141.458548790201,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",11220.9721234711,12251.966941733199,1141.458548790201,552.3186526405013,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",11834.6595152938,1055.5423139349998,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",11834.6595152938,12251.966941733199,1055.5423139349998,552.3186526405013,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",9748.122383096681,417.3074264394199,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",9748.122383096681,12251.966941733199,417.3074264394199,552.3186526405013,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",9600.83740905924,1227.3747836453595,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",9600.83740905924,12251.966941733199,1227.3747836453595,552.3186526405013,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",11245.519619143999,1399.207253355801,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",11245.519619143999,12251.966941733199,1399.207253355801,552.3186526405013,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",10005.8710876622,429.58117427589923,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",10005.8710876622,12251.966941733199,429.58117427589923,552.3186526405013,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",9944.50234847994,208.65371321965932,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",9944.50234847994,12251.966941733199,208.65371321965932,552.3186526405013,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",9797.2173744425,920.531087734,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",9797.2173744425,12251.966941733199,920.531087734,552.3186526405013,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",11306.8883583263,945.0785834069002,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",11306.8883583263,12251.966941733199,945.0785834069002,552.3186526405013,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",10472.273505447401,945.0785834069997,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",10472.273505447401,12251.966941733199,945.0785834069997,552.3186526405013,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",75,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",10410.9047662652,1190.5535401360012,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",10410.9047662652,12251.966941733199,1190.5535401360012,552.3186526405013,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",100,"years_mean","Yes","Yes",5,NA,"Maize yield","kg·hm-2",9870.85986146122,171.83246971027978,3,12251.966941733199,552.3186526405013,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",9870.85986146122,12251.966941733199,171.83246971027978,552.3186526405013,NA,NA,NA,NA,NA,NA
